The United States of America,  Population size (1-year)     Last modified: 18-Dec-2015, MPv5 (May07)

Year     Age      Female         Male        Total
2008      93     150913.00     51548.66    202461.66
2008      94     115384.00     36200.82    151584.82
2008      95      89737.04     25447.67    115184.71
2008      96      64339.86     16817.31     81157.17
2008      97      47841.41     11304.84     59146.25
2008      98      32868.44      7266.91     40135.35
2008      99      22763.87      4523.45     27287.32
2008     100      14974.16      2699.97     17674.13
2008     101       9342.47      1617.90     10960.37
2008     102       5947.95       903.78      6851.73
2008     103       3534.36       505.23      4039.59
2008     104       2026.09       272.21      2298.30
2008     105       1194.78       153.67      1348.45
2008     106        589.22        84.17       673.39
2008     107        380.01        37.09       417.10
2008     108        160.10        17.19       177.29
2008     109         90.48        14.13       104.61
2008     110        74.94        10.00        84.94
2009       0    1990941.71   2077042.37   4067984.08
2009       1    2001749.98   2087996.44   4089746.42
2009       2    1981638.92   2072070.50   4053709.42
2009       3    1960911.30   2048131.89   4009043.19
2009       4    1973047.99   2064254.95   4037302.94
2009       5    1979876.59   2067467.38   4047343.97
2009       6    1960147.84   2043051.87   4003199.71
2009       7    1982128.07   2062952.36   4045080.43
2009       8    1960977.98   2049485.38   4010463.36
2009       9    1928658.48   2021651.00   3950309.48
2009      10    2009534.08   2103904.91   4113438.99
2009      11    1984518.95   2076492.91   4061011.86
2009      12    2020695.01   2114264.50   4134959.51
2009      13    2040836.16   2141329.57   4182165.73
2009      14    2042991.75   2148978.52   4191970.27
2009      15    2087930.70   2201432.88   4289363.58
